order_id,user_id,order_timestamp,city,restaurant_name,cuisine,payment_method,quantity,order_value,discount,final_amount,delivery_rating
271,4168,2025-11-04 22:14:19,Delhi,Noodle Nation,Chinese,CARD,4,1600,10,1590,4
272,4308,2025-11-16 19:41:33,Mumbai,Spice Hub,North Indian,NET_BANKING,3,1050,30,1020,1
273,3597,2025-10-26 14:36:15,Pune,Pizza Planet,Italian,UPI,5,1250,30,1220,5
274,6787,2025-11-04 19:57:58,Bangalore,Noodle Nation,Chinese,CARD,1,250,50,200,1
275,6450,2025-11-12 20:01:55,Pune,Burger Barn,Italian,CARD,1,400,10,390,3
276,3014,2025-10-29 11:46:30,Pune,Burger Barn,Fast Food,UPI,2,700,30,670,3
277,1289,2025-11-09 22:50:56,Hyderabad,Burger Barn,Chinese,COD,4,1000,30,970,4
278,5405,2025-10-31 05:07:17,Chennai,Tandoori House,Indian,CARD,1,150,20,130,2
279,7334,2025-11-19 17:12:30,Mumbai,Pizza Planet,Fast Food,CARD,4,1400,0,1400,5
280,2989,2025-10-30 01:00:32,Hyderabad,Burger Barn,Chinese,CARD,4,800,30,770,1
281,8946,2025-11-01 08:33:29,Bangalore,Curry Palace,Fast Food,CARD,1,300,0,300,3
282,3009,2025-10-27 10:17:14,Delhi,Burger Barn,Italian,NET_BANKING,2,500,30,470,4
283,5296,2025-11-18 14:15:47,Delhi,Noodle Nation,Chinese,COD,5,1250,50,1200,2
284,2339,2025-11-25 05:40:33,Hyderabad,Curry Palace,North Indian,COD,2,800,20,780,1
285,2389,2025-11-03 03:58:16,Delhi,Burger Barn,Fast Food,UPI,4,800,20,780,3
286,1604,2025-11-10 08:26:35,Mumbai,Tandoori House,Fast Food,UPI,3,1050,30,1020,4
287,2948,2025-11-06 22:26:23,Mumbai,Spice Hub,Chinese,NET_BANKING,1,200,30,170,1
288,8178,2025-11-06 22:33:41,Chennai,Noodle Nation,North Indian,COD,3,900,50,850,5
289,3698,2025-11-16 15:15:29,Bangalore,Tandoori House,Chinese,UPI,2,1000,20,980,2
290,3462,2025-11-23 01:19:11,Hyderabad,Tandoori House,Indian,COD,3,1200,20,1180,3
291,9154,2025-11-04 09:31:23,Pune,Tandoori House,Italian,UPI,5,2500,10,2490,1
292,3692,2025-11-23 22:50:15,Pune,Tandoori House,Italian,COD,5,1250,50,1200,1
293,7811,2025-11-21 10:09:49,Chennai,Curry Palace,Indian,UPI,2,600,50,550,1
294,5241,2025-11-22 00:06:16,Pune,Tandoori House,Chinese,COD,5,1250,0,1250,2
295,1526,2025-11-05 03:40:59,Bangalore,Burger Barn,Italian,COD,1,400,10,390,4
296,5001,2025-11-17 02:23:19,Hyderabad,Burger Barn,Italian,CARD,3,1500,0,1500,2
297,2415,2025-11-23 16:34:16,Chennai,Curry Palace,Italian,NET_BANKING,5,1000,50,950,5
298,9359,2025-11-10 06:18:12,Hyderabad,Spice Hub,Italian,NET_BANKING,2,700,20,680,4
299,8383,2025-11-16 05:59:50,Hyderabad,Burger Barn,Indian,NET_BANKING,4,1200,50,1150,5
300,3446,2025-11-16 23:58:20,Chennai,Pizza Planet,Indian,COD,1,500,0,500,2
301,9716,2025-11-22 09:59:28,Pune,Curry Palace,Fast Food,CARD,4,1200,30,1170,1
302,1220,2025-11-07 01:16:33,Delhi,Burger Barn,Fast Food,NET_BANKING,3,900,30,870,5
303,8293,2025-11-14 11:53:59,Delhi,Burger Barn,Indian,CARD,4,800,10,790,3
304,6979,2025-11-18 21:39:00,Hyderabad,Pizza Planet,Indian,COD,2,500,30,470,5
305,1049,2025-11-24 11:44:38,Delhi,Curry Palace,Fast Food,CARD,4,2000,30,1970,3
306,5123,2025-11-21 16:55:30,Mumbai,Pizza Planet,Indian,CARD,5,2000,30,1970,4
307,4794,2025-11-20 07:45:48,Chennai,Spice Hub,Chinese,UPI,4,1600,20,1580,4
308,9840,2025-11-25 08:26:26,Pune,Curry Palace,Indian,CARD,4,1600,0,1600,3
309,8625,2025-11-18 03:58:43,Delhi,Pizza Planet,North Indian,CARD,5,2000,10,1990,2
310,3672,2025-11-21 10:12:45,Bangalore,Pizza Planet,Italian,UPI,2,500,0,500,3
311,1201,2025-11-22 06:18:54,Pune,Noodle Nation,Italian,COD,4,1400,20,1380,1
312,9155,2025-10-27 13:05:57,Chennai,Tandoori House,Chinese,CARD,1,500,10,490,1
313,5800,2025-11-10 00:17:26,Mumbai,Noodle Nation,Italian,UPI,4,1000,0,1000,1
314,1989,2025-11-23 17:43:16,Hyderabad,Pizza Planet,Fast Food,CARD,5,2500,10,2490,5
315,2201,2025-11-22 22:05:37,Mumbai,Pizza Planet,Italian,COD,5,1750,30,1720,2
316,4834,2025-11-08 04:14:53,Delhi,Curry Palace,North Indian,UPI,3,1500,50,1450,4
317,5767,2025-11-06 21:42:39,Chennai,Noodle Nation,Fast Food,NET_BANKING,2,300,0,300,3
318,9208,2025-11-20 08:58:41,Bangalore,Burger Barn,Fast Food,CARD,5,2000,20,1980,4
319,5909,2025-11-25 12:54:09,Pune,Spice Hub,Indian,CARD,2,1000,0,1000,2
320,7178,2025-11-17 18:08:59,Mumbai,Spice Hub,Chinese,UPI,2,1000,10,990,5
321,3777,2025-11-10 13:02:29,Delhi,Spice Hub,North Indian,NET_BANKING,2,700,0,700,3
322,4534,2025-11-13 22:50:30,Delhi,Pizza Planet,Chinese,COD,3,1050,10,1040,4
323,9442,2025-11-22 17:46:24,Delhi,Tandoori House,Chinese,UPI,5,1000,20,980,1
324,3603,2025-11-22 15:55:31,Chennai,Tandoori House,Indian,CARD,5,1500,50,1450,2
325,6832,2025-11-08 18:39:09,Pune,Noodle Nation,Fast Food,COD,1,400,0,400,4
326,2897,2025-11-10 02:11:36,Bangalore,Curry Palace,North Indian,NET_BANKING,4,800,0,800,3
327,4040,2025-11-01 08:28:09,Mumbai,Tandoori House,North Indian,UPI,1,150,20,130,5
328,9548,2025-11-20 12:32:14,Chennai,Tandoori House,Chinese,CARD,1,500,30,470,3
329,7119,2025-11-02 21:59:44,Chennai,Burger Barn,Italian,NET_BANKING,3,900,0,900,3
330,2926,2025-11-13 20:41:00,Bangalore,Spice Hub,Indian,NET_BANKING,4,800,0,800,3
331,3992,2025-11-10 10:10:31,Chennai,Noodle Nation,North Indian,CARD,1,300,30,270,4
332,8350,2025-10-28 17:06:40,Chennai,Noodle Nation,Chinese,CARD,3,1200,50,1150,5
333,2693,2025-11-08 13:13:30,Delhi,Pizza Planet,Chinese,COD,4,600,20,580,2
334,1510,2025-11-09 21:11:50,Chennai,Noodle Nation,Italian,CARD,5,1750,30,1720,4
335,6943,2025-10-28 08:29:17,Hyderabad,Noodle Nation,Indian,CARD,5,1250,10,1240,1
336,2248,2025-10-26 10:20:12,Chennai,Burger Barn,North Indian,UPI,1,300,30,270,1
337,6620,2025-11-08 01:10:36,Mumbai,Tandoori House,Fast Food,NET_BANKING,2,800,50,750,3
338,9507,2025-10-26 07:38:52,Chennai,Spice Hub,Chinese,NET_BANKING,3,600,30,570,1
339,3590,2025-11-16 03:39:38,Bangalore,Spice Hub,Chinese,COD,2,500,50,450,4
340,9070,2025-11-07 21:49:22,Mumbai,Spice Hub,Fast Food,UPI,3,750,10,740,5
341,5270,2025-10-30 14:26:42,Mumbai,Pizza Planet,North Indian,NET_BANKING,5,1250,30,1220,5
342,4743,2025-11-01 19:20:51,Chennai,Noodle Nation,Fast Food,CARD,1,250,20,230,1
343,2313,2025-11-08 11:12:54,Chennai,Curry Palace,Fast Food,COD,1,250,30,220,1
344,2051,2025-11-01 11:21:29,Hyderabad,Pizza Planet,Indian,NET_BANKING,1,250,0,250,4
345,1501,2025-11-13 11:49:46,Pune,Burger Barn,North Indian,UPI,4,1000,0,1000,5
346,9189,2025-11-21 16:12:58,Mumbai,Noodle Nation,North Indian,COD,2,1000,0,1000,5
347,7263,2025-11-05 17:14:53,Mumbai,Tandoori House,Chinese,COD,1,400,30,370,4
348,4024,2025-10-28 07:58:06,Bangalore,Pizza Planet,North Indian,COD,5,750,0,750,5
349,9467,2025-11-07 12:12:24,Delhi,Pizza Planet,Indian,UPI,1,150,50,100,3
350,2489,2025-10-30 03:40:09,Delhi,Noodle Nation,Italian,COD,4,1400,10,1390,1
351,9223,2025-11-13 08:35:26,Pune,Tandoori House,Indian,COD,3,600,10,590,5
352,5399,2025-11-04 03:34:07,Pune,Spice Hub,North Indian,COD,1,300,10,290,5
353,8839,2025-11-14 20:32:54,Bangalore,Spice Hub,Indian,COD,1,300,30,270,4
354,8208,2025-11-05 13:09:13,Chennai,Noodle Nation,Fast Food,CARD,3,750,30,720,1
355,7486,2025-11-02 05:39:40,Delhi,Noodle Nation,Italian,NET_BANKING,5,2000,0,2000,2
356,8614,2025-11-25 14:51:40,Hyderabad,Burger Barn,Chinese,COD,3,1500,50,1450,1
357,2413,2025-11-04 23:23:31,Delhi,Pizza Planet,Chinese,UPI,3,1500,50,1450,1
358,8419,2025-11-23 09:44:36,Bangalore,Pizza Planet,Italian,NET_BANKING,3,450,10,440,4
359,9744,2025-11-22 06:37:30,Pune,Spice Hub,Italian,COD,3,1050,0,1050,3
360,2989,2025-11-03 20:28:46,Bangalore,Burger Barn,Chinese,CARD,2,400,0,400,3
361,9632,2025-11-08 04:45:36,Bangalore,Tandoori House,Indian,UPI,1,400,0,400,5
362,8786,2025-11-07 19:02:00,Chennai,Tandoori House,Indian,CARD,4,1400,30,1370,5
363,9983,2025-11-06 08:25:48,Hyderabad,Curry Palace,Fast Food,COD,1,400,10,390,2
364,2112,2025-11-11 16:53:56,Delhi,Curry Palace,Indian,NET_BANKING,5,2500,20,2480,5
365,9123,2025-11-11 18:04:55,Pune,Curry Palace,Fast Food,UPI,1,250,50,200,4
366,5150,2025-11-16 04:22:14,Bangalore,Curry Palace,Italian,NET_BANKING,1,150,50,100,1
367,1579,2025-11-25 14:15:20,Pune,Tandoori House,North Indian,CARD,2,800,0,800,4
368,6330,2025-10-27 20:27:11,Chennai,Burger Barn,Italian,NET_BANKING,1,350,0,350,5
369,1005,2025-11-06 22:18:11,Delhi,Spice Hub,North Indian,CARD,1,150,10,140,2
370,3161,2025-10-29 04:15:44,Hyderabad,Spice Hub,Italian,CARD,5,2000,20,1980,1
371,8285,2025-10-26 10:03:07,Chennai,Tandoori House,Fast Food,COD,5,1500,10,1490,1
372,2609,2025-11-05 05:27:42,Mumbai,Noodle Nation,Indian,NET_BANKING,5,1250,20,1230,1
373,6395,2025-11-05 22:23:06,Bangalore,Tandoori House,Fast Food,CARD,4,1200,20,1180,1
374,7651,2025-10-31 02:19:48,Bangalore,Burger Barn,Fast Food,CARD,3,750,50,700,2
375,6742,2025-10-28 03:27:58,Hyderabad,Noodle Nation,Chinese,UPI,3,1200,10,1190,4
376,6054,2025-11-08 08:20:52,Pune,Curry Palace,Italian,CARD,4,2000,30,1970,5
377,1140,2025-11-23 01:45:05,Mumbai,Tandoori House,North Indian,COD,5,2500,10,2490,2
378,8593,2025-11-07 21:58:39,Bangalore,Noodle Nation,Chinese,COD,2,700,0,700,1
379,7970,2025-11-08 13:32:14,Bangalore,Noodle Nation,Chinese,NET_BANKING,4,2000,10,1990,3
380,6800,2025-11-21 07:03:45,Delhi,Spice Hub,Indian,NET_BANKING,4,600,50,550,4
381,3549,2025-11-22 23:01:47,Hyderabad,Spice Hub,Fast Food,COD,2,500,30,470,5
382,7560,2025-10-26 16:18:59,Hyderabad,Noodle Nation,North Indian,UPI,2,800,50,750,1
383,9837,2025-11-24 10:08:40,Mumbai,Curry Palace,Fast Food,COD,4,1000,50,950,1
384,1278,2025-11-22 01:08:17,Pune,Pizza Planet,Fast Food,NET_BANKING,3,900,30,870,3
385,9951,2025-11-14 14:08:50,Pune,Pizza Planet,North Indian,COD,5,1250,10,1240,2
386,3782,2025-10-26 06:12:50,Mumbai,Burger Barn,North Indian,CARD,2,700,10,690,2
387,3329,2025-10-28 12:22:16,Bangalore,Tandoori House,Chinese,UPI,5,2500,50,2450,4
388,2989,2025-11-20 01:31:21,Hyderabad,Spice Hub,Fast Food,UPI,5,2500,20,2480,2
389,7317,2025-11-05 03:24:46,Chennai,Spice Hub,Fast Food,CARD,4,1400,0,1400,4
390,5395,2025-11-05 03:49:35,Delhi,Noodle Nation,North Indian,CARD,2,400,50,350,4
391,7592,2025-11-13 17:22:08,Mumbai,Burger Barn,Italian,COD,1,500,0,500,4
392,2411,2025-11-08 19:46:43,Hyderabad,Burger Barn,Italian,NET_BANKING,1,250,0,250,3
393,9537,2025-10-31 02:57:24,Bangalore,Tandoori House,Fast Food,UPI,1,150,10,140,5
394,7552,2025-11-13 00:47:22,Chennai,Pizza Planet,Indian,UPI,4,800,0,800,1
395,9026,2025-11-20 02:10:28,Bangalore,Tandoori House,Italian,CARD,1,300,30,270,5
396,5662,2025-10-30 16:14:59,Chennai,Spice Hub,Indian,NET_BANKING,5,1250,10,1240,5
397,7341,2025-10-26 07:37:28,Hyderabad,Noodle Nation,Indian,UPI,4,800,30,770,3
398,9957,2025-11-22 04:09:40,Bangalore,Tandoori House,Indian,CARD,4,800,50,750,3
399,5047,2025-11-11 15:14:22,Hyderabad,Spice Hub,Fast Food,NET_BANKING,3,1500,20,1480,5
400,9320,2025-11-16 12:09:56,Delhi,Burger Barn,Indian,UPI,3,450,50,400,5
401,4373,2025-10-31 12:02:32,Pune,Burger Barn,Chinese,NET_BANKING,1,350,10,340,4
402,4392,2025-11-04 12:50:50,Pune,Tandoori House,Indian,UPI,2,800,20,780,4
403,2168,2025-10-27 07:58:39,Chennai,Spice Hub,Fast Food,NET_BANKING,2,800,20,780,2
404,2360,2025-11-19 11:06:43,Hyderabad,Burger Barn,Indian,UPI,4,1400,0,1400,2
405,2136,2025-11-01 07:47:34,Delhi,Burger Barn,Indian,COD,2,300,20,280,5
406,7277,2025-11-24 06:29:33,Pune,Burger Barn,Chinese,CARD,3,1050,20,1030,1
407,2842,2025-11-03 08:43:23,Bangalore,Spice Hub,Italian,NET_BANKING,5,2000,0,2000,2
408,9860,2025-11-15 07:01:32,Chennai,Curry Palace,North Indian,NET_BANKING,5,1500,10,1490,5
409,6234,2025-11-08 02:47:43,Chennai,Pizza Planet,Indian,UPI,4,2000,30,1970,5
410,2187,2025-11-09 12:53:07,Delhi,Tandoori House,Fast Food,CARD,5,1750,50,1700,4
411,9000,2025-11-14 04:51:19,Pune,Noodle Nation,Italian,CARD,5,2000,30,1970,4
412,5635,2025-11-20 02:24:40,Pune,Pizza Planet,Chinese,CARD,3,600,10,590,1
413,5359,2025-11-13 02:49:25,Bangalore,Noodle Nation,Fast Food,CARD,1,200,20,180,3
414,7070,2025-11-22 09:08:12,Hyderabad,Spice Hub,Indian,CARD,1,500,10,490,4
415,8137,2025-11-08 18:11:07,Chennai,Pizza Planet,North Indian,UPI,3,750,30,720,5
416,1181,2025-11-16 23:01:44,Bangalore,Tandoori House,Fast Food,UPI,3,450,20,430,4
417,6746,2025-11-25 09:13:06,Hyderabad,Pizza Planet,Chinese,UPI,4,800,10,790,5
418,5506,2025-11-20 03:27:24,Delhi,Noodle Nation,Italian,COD,1,400,10,390,4
419,7794,2025-11-14 01:02:38,Hyderabad,Pizza Planet,Chinese,CARD,1,300,0,300,2
420,1509,2025-11-11 10:19:31,Mumbai,Tandoori House,Chinese,COD,5,1500,0,1500,2
421,2013,2025-11-23 18:34:56,Mumbai,Tandoori House,North Indian,UPI,5,1500,10,1490,1
422,6364,2025-11-19 08:31:30,Delhi,Curry Palace,Fast Food,NET_BANKING,3,750,0,750,2
423,2316,2025-11-15 16:40:44,Hyderabad,Curry Palace,Fast Food,COD,2,500,20,480,2
424,8389,2025-11-04 06:53:50,Chennai,Tandoori House,Fast Food,NET_BANKING,5,1750,30,1720,1
425,1441,2025-10-25 23:44:11,Delhi,Burger Barn,Fast Food,COD,2,500,0,500,2
426,4911,2025-11-15 03:36:11,Delhi,Tandoori House,Fast Food,CARD,3,1050,10,1040,1
427,9022,2025-11-10 04:00:19,Bangalore,Tandoori House,Fast Food,CARD,5,2500,30,2470,5
428,8057,2025-11-04 15:56:22,Chennai,Curry Palace,Italian,NET_BANKING,4,1000,0,1000,3
429,3589,2025-10-31 21:20:40,Hyderabad,Curry Palace,Indian,CARD,2,800,50,750,5
430,4034,2025-11-16 18:11:24,Bangalore,Curry Palace,North Indian,CARD,3,750,0,750,1
431,4385,2025-11-24 14:18:44,Hyderabad,Spice Hub,Italian,CARD,4,600,30,570,4
432,7148,2025-10-27 16:14:10,Pune,Pizza Planet,Chinese,COD,5,1750,20,1730,2
433,8881,2025-10-28 23:14:05,Hyderabad,Spice Hub,Indian,NET_BANKING,4,800,30,770,2
434,8835,2025-11-24 18:57:16,Bangalore,Noodle Nation,Italian,NET_BANKING,5,2500,20,2480,2
435,7909,2025-10-26 08:12:42,Chennai,Tandoori House,Indian,UPI,4,1200,50,1150,3
436,2947,2025-11-04 00:38:21,Hyderabad,Spice Hub,Fast Food,NET_BANKING,3,1200,50,1150,2
437,3932,2025-11-05 07:42:05,Chennai,Noodle Nation,Indian,NET_BANKING,1,150,0,150,3
438,7366,2025-11-20 06:18:15,Bangalore,Burger Barn,Fast Food,UPI,2,400,50,350,2
439,9507,2025-11-14 23:46:44,Delhi,Curry Palace,North Indian,CARD,2,1000,20,980,5
440,5775,2025-11-16 17:26:49,Mumbai,Noodle Nation,Chinese,UPI,3,1500,10,1490,4
441,2758,2025-11-14 07:55:51,Bangalore,Tandoori House,Fast Food,UPI,4,1000,30,970,2
442,5518,2025-10-28 06:48:19,Hyderabad,Pizza Planet,North Indian,COD,2,300,50,250,2
443,4283,2025-11-18 08:20:49,Delhi,Spice Hub,Chinese,COD,5,1000,10,990,5
444,9616,2025-10-31 03:25:06,Mumbai,Pizza Planet,Fast Food,CARD,1,350,20,330,4
445,3585,2025-11-07 23:37:25,Hyderabad,Burger Barn,Chinese,CARD,2,300,10,290,2
446,2282,2025-10-27 10:28:10,Bangalore,Spice Hub,Indian,UPI,4,2000,20,1980,1
447,9445,2025-11-17 21:50:59,Hyderabad,Burger Barn,North Indian,UPI,2,800,0,800,2
448,3238,2025-11-09 20:30:19,Mumbai,Noodle Nation,Chinese,NET_BANKING,3,1500,20,1480,4
449,7595,2025-11-10 06:11:26,Delhi,Tandoori House,Italian,COD,3,1500,0,1500,4
450,3052,2025-11-22 01:59:45,Bangalore,Tandoori House,Chinese,UPI,2,300,50,250,5
451,5854,2025-11-18 05:33:58,Chennai,Spice Hub,North Indian,CARD,4,1600,0,1600,3
452,9263,2025-11-02 13:50:50,Hyderabad,Spice Hub,Fast Food,CARD,5,1250,10,1240,1
453,5903,2025-11-09 00:58:00,Pune,Pizza Planet,Fast Food,UPI,5,1250,10,1240,4
454,9432,2025-11-21 00:15:10,Hyderabad,Noodle Nation,Chinese,COD,3,1500,10,1490,3
455,6114,2025-11-03 22:34:24,Delhi,Spice Hub,Chinese,COD,1,200,0,200,3
456,5341,2025-11-12 17:21:05,Delhi,Noodle Nation,Chinese,NET_BANKING,4,1000,20,980,3
457,1687,2025-11-09 23:13:41,Chennai,Curry Palace,North Indian,NET_BANKING,1,350,10,340,5
458,2633,2025-11-24 17:48:32,Chennai,Pizza Planet,Fast Food,UPI,1,150,30,120,4
459,2928,2025-11-23 19:23:58,Mumbai,Curry Palace,North Indian,COD,2,500,0,500,4
460,1755,2025-11-22 22:00:34,Pune,Noodle Nation,North Indian,CARD,1,500,20,480,3
461,1405,2025-11-22 11:40:04,Mumbai,Pizza Planet,Chinese,UPI,5,1250,20,1230,5
462,4860,2025-11-14 18:26:56,Hyderabad,Tandoori House,Italian,COD,4,1600,30,1570,2
463,6173,2025-11-20 08:43:25,Delhi,Burger Barn,North Indian,UPI,3,900,30,870,5
464,3981,2025-11-23 03:15:45,Hyderabad,Burger Barn,Italian,NET_BANKING,3,900,30,870,1
465,8990,2025-10-29 10:32:29,Bangalore,Burger Barn,Fast Food,NET_BANKING,1,400,50,350,2
466,2814,2025-11-20 11:02:22,Hyderabad,Curry Palace,Indian,COD,2,300,20,280,1
467,5178,2025-11-25 14:14:20,Delhi,Noodle Nation,Indian,NET_BANKING,4,1400,30,1370,4
468,1198,2025-11-16 04:53:29,Chennai,Tandoori House,Chinese,UPI,4,1000,30,970,4
469,1481,2025-11-09 03:35:10,Hyderabad,Burger Barn,Chinese,CARD,5,1000,50,950,1
470,4900,2025-11-22 13:40:43,Chennai,Noodle Nation,Italian,COD,5,1000,0,1000,4
471,2282,2025-11-19 15:43:33,Pune,Noodle Nation,Chinese,NET_BANKING,5,1750,20,1730,1
472,2572,2025-11-11 01:07:47,Delhi,Spice Hub,Indian,CARD,1,400,50,350,5
473,3352,2025-11-05 01:26:45,Mumbai,Pizza Planet,Chinese,CARD,1,350,0,350,3
474,9504,2025-11-11 15:19:42,Pune,Tandoori House,North Indian,CARD,5,1500,20,1480,2
475,4191,2025-10-30 09:31:15,Mumbai,Spice Hub,Italian,COD,3,1200,20,1180,3
476,1761,2025-11-17 06:09:38,Delhi,Curry Palace,Italian,UPI,1,300,30,270,1
477,9678,2025-11-10 23:45:35,Delhi,Curry Palace,Fast Food,COD,5,1750,10,1740,5
478,9528,2025-11-13 22:17:01,Delhi,Pizza Planet,Italian,COD,4,1000,30,970,4
479,6898,2025-11-15 15:52:42,Hyderabad,Noodle Nation,North Indian,CARD,3,900,30,870,3
480,3197,2025-11-18 02:01:34,Hyderabad,Pizza Planet,Italian,NET_BANKING,3,900,50,850,2
481,7122,2025-11-25 18:16:01,Pune,Tandoori House,Chinese,COD,2,300,0,300,2
482,6797,2025-10-26 14:38:27,Chennai,Curry Palace,Chinese,COD,2,400,20,380,1
483,7827,2025-11-08 22:16:52,Mumbai,Spice Hub,Italian,NET_BANKING,5,1000,10,990,5
484,4098,2025-11-22 04:04:34,Delhi,Curry Palace,Indian,COD,5,750,10,740,3
485,5814,2025-10-30 23:59:02,Chennai,Curry Palace,Fast Food,CARD,2,600,50,550,5
486,7360,2025-11-13 00:29:20,Bangalore,Burger Barn,Chinese,COD,2,600,20,580,3
487,4086,2025-10-30 19:56:37,Delhi,Burger Barn,Indian,COD,5,750,10,740,1
488,5041,2025-11-22 00:19:07,Bangalore,Tandoori House,North Indian,COD,3,1200,10,1190,3
489,3058,2025-11-05 06:28:42,Hyderabad,Burger Barn,North Indian,COD,4,1200,50,1150,3
490,3715,2025-11-12 04:29:30,Bangalore,Noodle Nation,Indian,CARD,2,300,30,270,2
491,1692,2025-11-16 07:05:32,Mumbai,Curry Palace,Italian,CARD,2,600,20,580,4
492,8179,2025-11-08 02:27:36,Chennai,Pizza Planet,Chinese,CARD,5,2000,50,1950,4
493,5089,2025-11-25 09:57:40,Chennai,Spice Hub,North Indian,NET_BANKING,2,800,30,770,3
494,9336,2025-11-15 10:10:03,Mumbai,Pizza Planet,Italian,UPI,5,750,30,720,3
495,5679,2025-11-03 22:19:34,Delhi,Curry Palace,Fast Food,COD,4,600,20,580,3
496,4128,2025-11-20 18:25:14,Bangalore,Noodle Nation,North Indian,NET_BANKING,3,450,20,430,3
497,5774,2025-11-10 19:07:28,Pune,Spice Hub,Chinese,CARD,1,300,20,280,2
498,2131,2025-11-15 02:52:06,Mumbai,Noodle Nation,Chinese,COD,2,500,50,450,3
499,4422,2025-11-19 22:06:16,Pune,Burger Barn,Indian,NET_BANKING,1,400,0,400,2
500,3346,2025-11-11 17:30:41,Delhi,Tandoori House,Italian,UPI,3,1200,0,1200,1
501,5490,2025-11-19 14:36:34,Bangalore,Burger Barn,Chinese,NET_BANKING,1,200,10,190,2
502,7280,2025-11-08 19:00:03,Bangalore,Spice Hub,Indian,COD,2,800,10,790,4
503,1091,2025-11-08 03:37:51,Chennai,Noodle Nation,Italian,NET_BANKING,4,1600,0,1600,1
504,8079,2025-11-04 01:47:14,Delhi,Burger Barn,Chinese,COD,5,1500,50,1450,5
505,8778,2025-11-05 09:15:41,Delhi,Burger Barn,Indian,NET_BANKING,2,1000,50,950,5
506,2597,2025-11-15 07:45:37,Chennai,Noodle Nation,Indian,COD,5,2000,30,1970,3
507,5769,2025-10-26 12:39:01,Mumbai,Spice Hub,Indian,UPI,2,700,20,680,4
508,9211,2025-11-06 11:20:25,Pune,Burger Barn,Chinese,UPI,3,1500,50,1450,4
509,6120,2025-11-21 21:19:48,Chennai,Burger Barn,Fast Food,COD,3,600,20,580,1
510,9615,2025-10-28 23:50:11,Hyderabad,Spice Hub,Fast Food,COD,5,750,20,730,2
511,6470,2025-10-27 06:10:08,Hyderabad,Burger Barn,Italian,UPI,1,500,20,480,5
512,5163,2025-11-11 03:06:37,Bangalore,Spice Hub,Fast Food,COD,1,200,10,190,3
513,2722,2025-11-10 03:31:52,Mumbai,Pizza Planet,Fast Food,NET_BANKING,3,750,20,730,5
514,5085,2025-11-09 13:40:07,Bangalore,Spice Hub,Chinese,NET_BANKING,1,150,30,120,4
515,7262,2025-10-27 00:25:27,Bangalore,Spice Hub,North Indian,NET_BANKING,3,1050,10,1040,5
516,1677,2025-10-27 10:01:18,Mumbai,Pizza Planet,Italian,UPI,1,500,50,450,1
517,5543,2025-11-18 14:48:43,Mumbai,Tandoori House,Chinese,UPI,3,450,0,450,1
518,4843,2025-11-19 05:08:44,Pune,Pizza Planet,Indian,CARD,1,500,20,480,1
519,7607,2025-11-25 07:29:03,Pune,Burger Barn,Italian,CARD,4,1600,0,1600,3
520,4642,2025-11-05 10:39:40,Bangalore,Tandoori House,Fast Food,CARD,2,500,30,470,4
521,5921,2025-11-07 04:07:24,Chennai,Tandoori House,Indian,CARD,5,1500,30,1470,3
522,4814,2025-11-23 00:21:11,Pune,Burger Barn,Italian,NET_BANKING,2,300,30,270,3
523,6037,2025-11-19 04:23:50,Bangalore,Noodle Nation,Indian,COD,4,1000,50,950,4
524,1977,2025-11-16 16:23:12,Chennai,Pizza Planet,Indian,CARD,4,2000,0,2000,2
525,1230,2025-11-25 06:55:35,Chennai,Burger Barn,North Indian,UPI,1,300,20,280,1
526,4461,2025-10-30 10:26:16,Bangalore,Tandoori House,Indian,CARD,1,200,50,150,2
527,2618,2025-11-10 15:57:41,Hyderabad,Curry Palace,Chinese,UPI,5,1000,20,980,3
528,8772,2025-11-16 11:38:06,Mumbai,Tandoori House,Italian,UPI,2,600,0,600,2
529,8750,2025-10-26 12:26:14,Bangalore,Pizza Planet,Chinese,CARD,2,300,0,300,4
530,3779,2025-10-26 10:26:35,Delhi,Burger Barn,Chinese,UPI,3,750,0,750,5
531,6186,2025-11-18 21:30:28,Delhi,Spice Hub,North Indian,CARD,1,300,10,290,1
532,9285,2025-10-27 00:08:32,Chennai,Spice Hub,Indian,UPI,5,2500,20,2480,4
533,5467,2025-11-01 21:59:21,Mumbai,Spice Hub,Italian,UPI,4,1600,0,1600,4
534,4687,2025-11-07 21:55:35,Delhi,Tandoori House,Italian,UPI,1,350,0,350,5
535,3805,2025-11-18 04:39:11,Chennai,Pizza Planet,Chinese,NET_BANKING,1,350,30,320,2
536,6271,2025-11-19 06:24:54,Bangalore,Spice Hub,North Indian,COD,2,1000,0,1000,2
537,2613,2025-10-31 05:08:07,Mumbai,Tandoori House,Indian,CARD,4,1200,20,1180,4
538,8841,2025-11-04 07:55:25,Mumbai,Curry Palace,North Indian,UPI,2,700,20,680,5
539,2118,2025-10-28 01:03:23,Chennai,Burger Barn,Italian,UPI,2,700,0,700,4
540,2809,2025-10-29 17:07:21,Pune,Burger Barn,Fast Food,NET_BANKING,3,450,0,450,1
541,6913,2025-10-27 16:22:35,Chennai,Pizza Planet,Fast Food,UPI,2,600,20,580,2
542,8971,2025-11-02 14:12:50,Mumbai,Burger Barn,Indian,UPI,5,1750,50,1700,5
